calib_tl,-0.3020000000000001,-0.5890000000000001
vaseline,0.2568895643447754,-0.6314071589109036
garlic_press,-0.12329218673544728,-0.8834126325916222
VIRTUAL_ME,0.15119999999999978,-1.0496000000000003
orange_5,0.18112204649311214,-0.8247759274156765
VIRTUAL_YOU,0.18479999999999996,-0.4384000000000001
orange_7,0.4693355615084136,-0.7689570398998153
orange_6,0.4022327558323724,-0.961941655539614
ceramic_cup,0.5413374109490199,-0.6450404886504062
orange_4,-0.0090894946797484,-0.8006659396070562
calib_br,0.6379999999999999,-0.8990000000000002
white_spoon,0.12153992054869489,-0.6972452043092798
orange_1,-0.27165919702762564,-0.7461711188700997
orange_3,-0.15031729931910742,-1.0116337858795625
red_cup,-0.11945142108362294,-0.6711874486842434
pickle,0.37938076913507546,-0.8516784710185195
calib_tr,0.6589999999999998,-0.5170000000000002
orange_2,-0.27893925873093556,-0.9564492316113358
