calib_tl,-0.45,0.0
vaseline,-0.18325118804160728,-0.11775956686136327
wood_bowl,-0.435679500948962,-0.09784019185216794
garlic_press,-0.9101980314555165,-0.3268578322470539
VIRTUAL_ME,-0.81,-0.5850000000000002
VIRTUAL_YOU,-0.09000000000000008,0.13500000000000004
orange_5,-0.30980961909105637,-0.2053090379437685
orange_4,-0.1495012432138182,-0.04335211640600861
calib_br,-0.45000000000000007,-0.45000000000000007
orange_2,-0.27993938413100095,0.051014433050361185
orange_1,-0.7288271123600464,-0.15318674689932174
syringe,-0.5379356765584311,-0.32916623754947105
orange_3,-0.8353425826479718,-0.3793376392178788
calib_tr,-2.220446049250313e-16,-2.7755575615628914e-17
