calib_tl,-0.30199999999999994,-0.589
black_tape,0.35147738293121955,-0.9088674351585013
garlic_press,0.03743727644395489,-0.697445725264169
orange_5,0.45368774117824506,-0.7446676272814601
orange_6,0.48515183287269725,-0.8996455331412101
ceramic_cup,0.28816009481563076,-0.6598126801152737
orange_4,0.27344224672391004,-0.7916954851104705
calib_br,0.638,-0.8989999999999998
orange_2,-0.19419691947556328,-0.8832708933717577
orange_1,-0.061929186624832266,-0.7030096061479345
syringe,0.15866482084370181,-0.9113285302593657
orange_3,-0.007727050978154959,-0.9062910662824206
red_cup,-0.2079527102123515,-0.7043948126801152
pickle,0.5152738145587238,-0.6085561959654178
calib_tr,0.6589999999999999,-0.517
