calib_tl,-0.30199999999999994,-0.589
lemon,-0.18083147869450433,-0.9247933857946355
black_tape,0.4068778680474958,-0.8414942415855726
toy_plane,0.17827791204866927,-0.7292830359534225
rca_cable,0.4011129108370428,-0.6725931995867716
orange_6,0.546068734296683,-0.7129014628795898
orange_5,0.3506037184179984,-0.9842820283903222
orange_4,0.2596015534327293,-0.8270217837693061
calib_br,0.6380000000000001,-0.899
orange_2,-0.08197499585496193,-1.0096757559911742
orange_1,-0.08675193222543898,-0.8438398994987693
syringe,0.12127860713966865,-0.9122944252426441
orange_3,0.020847191577282764,-0.6656108638259339
pickle,-0.09738448097746366,-0.7070304309564197
calib_tr,0.6590000000000003,-0.5169999999999999
