calib_tl,-0.30199999999999994,-0.589
black_tape,-0.12837821407927452,-0.63420939007995
garlic_press,-0.12180253424346132,-0.9165480252774872
VIRTUAL_ME,0.14700000000000013,-1.126
orange_5,0.43762841703957245,-0.5664381604328086
VIRTUAL_YOU,0.18900000000000017,-0.3619999999999999
orange_6,0.5522062368887651,-0.8209485682368756
ceramic_cup,0.09142094290483282,-0.6862461242701546
orange_4,0.30060403582492834,-0.977921212436108
calib_br,0.6380000000000002,-0.8989999999999998
orange_2,0.04808180111839255,-0.8760287586623453
orange_1,-0.131284826363406,-0.7628935124146754
syringe,0.18590772937761024,-0.9571839956874995
orange_3,0.23391041170090487,-0.649158023264121
red_cup,0.28715216501808793,-0.8358147508297016
pickle,0.4891523338810556,-0.6955855128563169
calib_tr,0.6590000000000004,-0.5169999999999998
