calib_tl,-0.45,1.3877787807814457e-17
vaseline,-0.441849919071273,-0.3167857342188982
toy_plane,-0.7095091254116203,-0.17622927945526595
garlic_press,-0.27082379862700223,-0.06556064073226546
VIRTUAL_ME,-0.8999999999999998,-0.675
VIRTUAL_YOU,-1.1102230246251565e-16,0.22500000000000003
orange_5,-0.33587375118602447,-0.18574538148127473
orange_4,-0.6963986716526204,-0.41517274097226103
calib_br,-0.44999999999999996,-0.45
orange_2,-0.5380058045431713,-0.1391611318859184
orange_1,-0.904432940782497,-0.34348942345258693
syringe,-0.8207344979628286,-0.4015432271027516
orange_3,-0.24020762404420387,0.02615951331138025
pickle,-0.23579979907350557,-0.2296059608193336
calib_tr,0.0,0.0
