calib_tl,-0.302,-0.5889999999999997
vaseline,0.6305450951683748,-0.6076660322108344
blue_bowl,0.229205741931377,-0.5089037494429942
wood_bowl,0.43324966579667723,-0.6206109236743267
orange_2,0.035594480870838385,-0.5905889681074541
orange_7,0.16619151441848623,-0.984411643007193
orange_6,0.6380006429435355,-0.7657246992170091
orange_5,0.10263850658857976,-0.9325099560761345
orange_4,0.2757500859379973,-0.6837429053408872
calib_br,0.638,-0.8989999999999998
white_spoon,0.4847527468330256,-0.898078789229104
orange_1,-0.22363990705964737,-0.7990501050353298
black_bottle,-0.1175930103762175,-0.8706229677255073
orange_3,0.3924676873130054,-0.47116759182634144
red_cup,-0.1322947991597173,-0.603892863963333
yellow_bowl,0.10799162263670514,-0.7279138201031252
calib_tr,0.6590000000000001,-0.5169999999999999
lime,0.3170036475905531,-0.8110322044687757
